2454163.90439 18.956 0.069 3.60 1325.0
2454166.83685 18.892 0.104 6.16 1292.0
2454168.87175 18.799 0.065 4.22 990.0
2454170.88883 18.862 0.067 4.38 1085.0
2454175.89703 18.909 0.061 4.89 679.0
2454177.79870 18.783 0.057 5.05 642.0
2454178.85198 19.059 0.070 4.78 676.0
2454179.89174 18.878 0.059 4.23 721.0
2454181.82852 18.881 0.052 4.14 636.0
2454182.87689 18.889 0.051 4.06 629.0
2454183.90918 18.931 0.063 4.34 813.0
2454184.76821 18.889 0.051 4.04 629.0
2454185.88682 18.911 0.070 5.65 645.0
2454190.76976 18.757 0.062 5.21 812.0
2454191.87312 18.874 0.082 6.13 803.0
2454192.79175 18.880 0.073 5.10 887.0
2454193.81015 18.873 0.063 4.62 912.0
2454194.83169 18.850 0.053 3.99 765.0
2454196.82019 18.968 0.065 4.38 824.0
2454202.80168 18.901 0.053 4.27 713.0
2454203.78978 18.858 0.053 4.29 676.0
2454204.78188 18.876 0.055 4.46 649.0
2454205.78023 18.869 0.048 4.11 566.0
2454207.77665 18.974 0.062 4.59 655.0
2454208.77361 18.779 0.050 4.41 652.0
2454211.83673 18.784 0.054 5.06 554.0
2454213.78085 18.949 0.057 4.13 657.0
2454215.78733 18.948 0.067 5.27 652.0
2454216.74508 18.815 0.050 4.24 641.0
2454217.75267 18.901 0.047 3.62 642.0
2454218.80464 18.920 0.078 5.95 700.0
2454219.82749 19.033 0.081 5.51 708.0
2454220.76275 18.918 0.061 4.51 737.0
2454222.73139 18.938 0.068 4.22 1017.0
2454224.83376 18.981 0.084 4.24 1323.0
2454228.73216 18.919 0.090 4.25 1830.0
2454229.71647 19.050 0.079 5.42 707.0
2454230.70631 18.945 0.063 4.37 652.0
2454231.68858 18.880 0.052 4.35 669.0
2454232.70080 18.994 0.080 5.44 822.0
2454233.88192 19.126 0.097 5.19 972.0
2454234.86491 18.927 0.063 4.51 741.0
2454235.66237 18.928 0.061 4.17 788.0
2454235.93662 19.139 0.099 4.60 1133.0
2454238.73195 18.789 0.054 4.60 705.0
2454239.68256 18.896 0.056 4.59 633.0
2454240.72893 18.916 0.054 3.94 715.0
2454242.66187 18.886 0.087 6.56 773.0
2454244.65991 18.867 0.064 4.88 761.0
2454245.65324 18.909 0.060 4.86 621.0
2454246.71203 18.856 0.061 4.91 695.0
2454247.73584 18.924 0.057 4.10 722.0
2454250.77592 18.925 0.080 4.88 1077.0
2454256.56882 18.826 0.082 5.61 1165.0
2454258.57589 19.006 0.095 6.69 740.0
2454267.54540 18.947 0.077 5.48 800.0
2454268.78157 18.839 0.056 4.42 710.0
2454269.52844 18.806 0.089 6.27 1031.0
2454272.55184 18.763 0.053 3.89 1014.0
2454273.75041 18.787 0.055 4.21 839.0
2454274.60985 18.875 0.069 4.72 931.0
2454275.64268 18.853 0.070 5.25 799.0
2454276.73505 18.863 0.078 5.71 840.0
2454277.65845 18.871 0.056 3.95 763.0
2454278.61587 18.876 0.074 5.49 828.0
2454283.55347 18.775 0.064 4.09 1122.0
2454284.54528 18.914 0.072 4.23 990.0
2454285.54871 19.061 0.082 4.21 869.0
2454286.54823 19.115 0.117 5.86 1065.0
2454289.56204 18.767 0.066 5.45 760.0
2454290.60553 18.946 0.078 6.11 602.0
2454291.66589 18.851 0.053 4.43 594.0
2454292.53063 18.819 0.047 3.62 731.0
2454293.53687 18.755 0.049 4.51 623.0
2454294.52993 18.865 0.062 4.58 787.0
2454295.54420 18.944 0.061 4.81 617.0
2454295.79778 18.896 0.058 4.90 588.0
2454296.53437 18.869 0.058 4.74 628.0
2454297.65797 18.888 0.052 4.26 543.0
2454298.49714 18.845 0.069 5.77 748.0
2454299.47843 18.903 0.063 4.46 785.0
2454300.57563 18.857 0.057 4.60 590.0
2454301.75686 18.767 0.048 3.96 637.0
2454302.71313 18.955 0.064 4.78 569.0
2454303.72140 19.018 0.073 5.30 575.0
2454304.49239 18.993 0.115 5.95 1358.0
2454307.69269 18.856 0.072 4.14 1113.0
2454310.65953 18.876 0.098 5.48 1294.0
2454312.56821 18.859 0.072 4.31 1126.0
2454315.57561 18.789 0.057 4.53 742.0
2454316.65838 18.939 0.066 5.15 654.0
2454317.58220 18.823 0.059 5.14 606.0
2454319.55903 18.846 0.062 4.85 701.0
2454320.64579 18.974 0.063 4.58 587.0
2454326.57700 18.966 0.061 4.70 637.0
2454327.53464 18.891 0.078 6.09 660.0
2454328.54038 18.871 0.053 4.03 673.0
2454329.47781 19.020 0.080 5.08 824.0
