   54732.975148   14142.5841    1448.7598   14113.6496    1449.0705    0.8974
   54733.114483   12086.0003    1244.8220   12054.9919    1245.1211    0.8826
   54738.231546    6150.5588    1321.6068    6122.5497    1321.8380    0.6460
   54742.831602   11394.1326    1393.8495   11401.3704    1394.1011    0.9647
   54743.027685     903.0174     997.8905     894.8732     998.0506    0.2128
   54743.828278    2754.6202    1371.7592    2754.0438    1371.9437    0.5345
   54744.034301    8611.7383    1242.9477    8629.9194    1243.1489    0.6543
   54745.971025   14877.8764    1427.4766   14845.6516    1427.7368    0.9652
   54746.109845   13596.3687    1432.4095   13577.6613    1432.6897    0.9423
   54746.969733    8334.5458     791.6372    8326.4306     791.8227    0.7868
   54747.012534   13034.9035    1420.3147   13016.8150    1420.6034    0.9280
   54747.037456   12025.7298    1370.4824   12021.5692    1370.7430    0.9288
   54747.057180   11058.2192    1297.9803   11050.2455    1298.2473    0.9116
   54747.110852    4479.3933     559.3141    4485.9002     559.4323    0.7024
   54747.944900    7733.6894     881.3932    7741.3586     881.5714    0.8506
   54748.155688   10323.2966    1374.0983   10325.0937    1374.3282    0.8470
   54749.990436    6741.0407    1424.3326    6731.6964    1424.5427    0.7661
   54750.054532    8123.9542    1343.0105    8122.1061    1343.2276    0.7638
   54754.866813   13989.0085    1347.5919   13998.1731    1347.8739    0.9267
   54755.022698   11904.9943    1400.4701   11909.9415    1400.7096    0.8118
   54755.110949    5381.3852     716.5734    5381.1371     716.7066    0.7800
   54756.039912     585.5426    1287.1672     588.2404    1287.3354    0.1232
   54756.208894    4229.9701    1381.4809    4194.6428    1381.6649    0.4599
   54759.843448   11318.7930    1419.5152   11325.4004    1419.7976    0.8067
   54760.020326   12739.6759    1437.7577   12727.7020    1438.0828    0.8206
   54760.114982    6072.5474    1265.9803    6086.6843    1266.2068    0.5814
   54760.951581   11856.2738    1449.2430   11838.2144    1449.5175    0.8867
   54761.164093    7686.2582    1324.0878    7697.8419    1324.2902    0.7617
   54764.833260    6088.0468    1275.2334    6102.3416    1275.4234    0.7767
   54766.949102   13455.9606    1435.2985   13436.9069    1435.5216    0.8635
   54776.813932   11198.3391    1275.7734   11215.4827    1275.9873    0.9095
   54777.114146   10902.8664    1435.8066   10879.1047    1436.0120    0.9420
   54777.814296    9924.8894    1078.1327    9930.5174    1078.3449    0.8854
   54778.807330   14813.3947    1365.9776   14839.3737    1366.2154    0.9094
   54779.889474    6741.0621    1225.4116    6770.4389    1225.5641    0.6152
   54780.026488   11666.6052    1436.1293   11667.7572    1436.3733    0.9097
   54781.110710      -0.1063         -nan    1591.5389     363.3183    0.2673
   54781.820937    8912.5134     986.9231    8906.8262     987.1319    0.8641
   54781.993015    8739.6193    1375.4388    8756.6305    1375.6190    0.8506
   54782.109602    4875.1814    1437.1525    4864.8133    1437.3448    0.7300
   54782.878280    9935.4128    1418.3598    9960.1616    1418.5716    0.8743
   54782.961587    4669.8820    1114.5651    4675.2631    1114.7284    0.7069
   54784.972068    5101.9905     640.4278    5111.6049     640.5626    0.6838
   54785.808638   12583.3928    1434.8893   12572.7210    1435.1840    0.8584
   54785.958383    1734.4009    1168.7170    1722.7698    1168.8858    0.4182
   54786.114890    7966.5830    1299.3891    7963.7885    1299.5767    0.7573
   54786.801530   10917.8039    1386.2798   10912.5941    1386.5354    0.8233
   54786.944743   10422.4518    1422.0288   10403.5929    1422.2894    0.8577
   54787.113039   12216.8652    1441.2672   12226.4552    1441.4846    0.9591
   54787.801133   12511.8068    1420.4547   12521.4617    1420.7276    0.9242
   54788.009055    8515.4660    1407.4483    8506.2895    1407.6797    0.7799
   54788.111388   13245.2711    1444.0245   13248.7795    1444.2374    0.9560
   54788.809424   11806.1078    1429.0600   11796.7608    1429.3343    0.9077
   54789.824058    5427.3992    1154.0981    5422.6910    1154.2957    0.5701
   54793.792379   11824.6470    1438.3101   11848.8504    1438.5346    0.9314
   54794.009876    8307.5742    1393.6225    8313.5447    1393.8375    0.8242
   54794.887530   13815.2228    1404.1046   13806.4832    1404.3612    0.9422
   54795.838209    7474.9252     925.5613    7506.2651     925.7025    0.5679
   54798.831529   11577.5511    1316.5552   11554.0719    1316.8192    0.9203
   54799.819477   11723.6089    1433.3121   11723.1367    1433.5260    0.9613
   54800.842969    8056.5145    1324.8758    8018.2920    1325.1142    0.7262
   54801.825306   11862.5305    1291.7916   11856.6897    1292.0164    0.8922
   54802.053558   10126.9149    1437.4704   10112.3835    1437.6966    0.8900
   54802.887122    4484.4123    1375.5864    4331.9292    1375.8742    0.2123
   54804.861224    2287.4013     871.2258    2288.0315     871.3546    0.3539
   54805.824508   10490.0681    1340.2626   10471.0379    1340.5214    0.9046
   54807.819816    8297.1596    1353.6231    8328.3104    1353.8398    0.7398
   54807.944722    9718.1961    1414.0266    9735.3351    1414.2239    0.9383
   54808.803814    2913.1409    1136.6001    2941.9782    1136.7692    0.3825
   54810.818032    2316.1003    1424.2065    1325.9578    1424.7680    0.0260
   54811.814957     361.8757     938.8667     359.6347     938.9946    0.0548
   54811.944625    -200.3611    1040.6358    -194.1028    1040.7819    0.0550
   54813.900954    4988.7705    1172.9138    5010.8489    1173.0868    0.6036
   54814.002216    3822.6169    1121.3407    3839.0090    1121.5023    0.5849
   54816.808573    1593.1284    1229.1791    1623.6172    1229.3283    0.3498
   54816.945915    9366.0601    1442.6988    9367.6184    1442.9404    0.9040
   54817.795868    5331.8789     755.9543    5329.0092     756.1241    0.7257
   54818.793768    9380.1582    1332.2557    9383.3847    1332.4994    0.8460
   54818.918720    4832.4036    1276.5059    4850.8036    1276.6925    0.6052
   54819.939857    -773.7694    1178.0305    -770.4063    1178.1933    0.1500
   54820.870647    6331.2190    1312.2663    6343.8768    1312.4795    0.6381
   54820.928430    8583.6205    1439.4748    8586.7547    1439.6982    0.7600
   54821.811562   11400.6446    1410.1005   11386.2611    1410.3538    0.8751
   54822.020296    5955.0483    1244.7068    5958.2682    1244.9025    0.6657
   54822.801048    7117.8176    1370.8439    7115.4154    1371.1034    0.6898
   54828.796834    9992.5059    1428.2030   10031.6010    1428.4401    0.7154
   54833.799382   11004.9336    1432.6819   11024.5030    1432.9713    0.7928
   54833.898684    9327.9466    1248.3962    9332.8100    1248.6152    0.8786
   54834.864915    9939.7205    1298.0055    9955.4723    1298.2245    0.9130
   54835.932008   10929.0640    1392.3358   10930.7265    1392.5908    0.9147
   54841.808627   10076.1792    1351.9791   10064.9667    1352.1948    0.9388
   54844.878420    4171.9400     652.4951    4163.7823     652.6304    0.6402
   54845.807404    9644.0611    1262.5797    9613.7500    1262.8800    0.8582
   54850.813522    9973.4908    1416.6729    9957.3463    1416.9379    0.9026
   54851.829471    6290.7289    1413.9432    6287.3808    1414.1393    0.8286
   54852.906484   10828.5462    1303.3648   10792.2048    1303.6325    0.9099
   54854.885684    1401.2851     396.3447    1399.5250     396.4224    0.4092
   54857.888094    6738.8805     858.2994    6712.1949     858.4918    0.7570
   54858.811510    7076.4699     914.3258    7041.1200     914.5514    0.7781
   54859.832322    1310.4738     241.5487    1305.8917     241.6067    0.4775
