2453131.69041 18.738 0.068 4.35 1223.0
2453135.92203 18.802 0.059 5.16 706.0
2453135.93375 18.572 0.050 5.01 784.0
2453138.67632 18.647 0.048 4.37 636.0
2453139.90151 18.605 0.045 4.71 680.0
2453140.90573 18.732 0.055 5.11 619.0
2453142.79013 18.626 0.042 4.46 642.0
2453144.81013 18.623 0.040 4.73 551.0
2453146.84343 18.644 0.047 5.21 530.0
2453151.77302 18.522 0.050 6.17 536.0
2453151.93073 18.570 0.059 5.71 765.0
2453152.77862 18.662 0.046 4.44 608.0
2453153.78130 18.572 0.048 5.53 615.0
2453156.88634 18.445 0.049 5.30 810.0
2453162.59619 18.575 0.053 4.46 953.0
2453163.77714 18.591 0.046 4.53 727.0
2453164.75939 18.645 0.046 4.81 607.0
2453164.89239 18.749 0.063 5.10 754.0
2453165.73298 18.572 0.036 4.36 661.0
2453167.61934 18.735 0.074 7.02 607.0
2453168.88112 18.572 0.045 4.25 789.0
2453169.74926 18.625 0.046 4.38 561.0
2453170.83411 18.565 0.035 3.59 576.0
2453171.80536 18.674 0.037 3.46 654.0
2453172.77632 18.600 0.043 4.87 568.0
2453173.87431 18.594 0.055 5.67 703.0
2453175.74188 18.595 0.040 4.23 617.0
2453177.78234 18.732 0.074 7.71 665.0
2453179.52706 18.671 0.043 4.07 669.0
2453179.90633 18.723 0.060 4.96 822.0
2453180.74807 18.641 0.038 4.31 475.0
2453182.80874 18.684 0.052 5.23 604.0
2453183.76370 18.652 0.052 5.44 535.0
2453184.72480 18.658 0.040 4.44 556.0
2453185.72827 18.539 0.043 4.37 722.0
2453193.55969 18.671 0.044 4.16 611.0
2453194.57131 18.648 0.061 5.08 958.0
2453195.70287 18.586 0.037 4.21 543.0
2453195.82343 18.532 0.040 4.03 661.0
2453196.62432 18.661 0.044 4.00 725.0
2453197.54903 18.574 0.041 4.40 619.0
2453197.85248 18.558 0.068 5.98 1030.0
2453199.64689 18.544 0.034 4.57 411.0
2453202.54051 18.614 0.044 4.94 559.0
2453203.68559 18.736 0.040 3.82 461.0
2453204.67654 18.604 0.039 4.36 427.0
2453205.53538 18.663 0.037 4.17 483.0
2453206.74075 18.563 0.041 4.73 532.0
2453209.66071 18.717 0.047 5.02 495.0
2453210.66076 18.580 0.037 3.64 590.0
2453211.63122 18.683 0.045 5.32 457.0
2453217.67541 18.547 0.047 4.20 952.0
2453218.67372 18.797 0.069 4.98 963.0
2453219.63754 18.591 0.057 5.67 681.0
2453223.67491 18.574 0.060 6.31 617.0
2453224.72298 18.617 0.047 4.29 732.0
2453226.64595 18.583 0.059 6.96 442.0
2453228.62420 18.662 0.041 4.67 467.0
2453229.65669 18.526 0.037 4.38 467.0
2453230.69016 18.696 0.051 4.98 527.0
2453231.59417 18.564 0.042 4.77 588.0
2453232.63064 18.757 0.075 7.49 482.0
2453238.64245 18.695 0.064 6.20 564.0
2453240.49463 18.722 0.049 4.22 695.0
2453241.67729 18.533 0.063 4.96 1373.0
2453245.59041 18.612 0.059 5.31 857.0
2453246.68416 18.702 0.071 5.95 852.0
2453247.60332 18.841 0.075 5.74 748.0
2453249.55081 18.631 0.054 5.39 628.0
2453250.68180 18.758 0.071 5.20 999.0
2453256.66106 18.725 0.065 5.80 646.0
2453260.57080 18.554 0.045 4.89 568.0
2453265.50123 18.779 0.072 6.28 667.0
2453267.55489 18.641 0.053 5.21 809.0
2453272.61283 18.752 0.062 5.46 757.0
2453275.50691 18.555 0.092 5.78 2148.0
2453279.54377 18.649 0.054 5.14 697.0
2453282.50221 18.688 0.051 4.38 667.0
2453288.56860 18.821 0.057 5.22 482.0
2453293.53922 18.727 0.037 5.22 273.0
2453295.54773 18.751 0.027 4.22 206.0
2453300.53302 18.692 0.066 4.83 1049.0
2453315.50001 18.733 0.120 7.09 1509.0
2453410.89047 18.749 0.088 4.74 1818.0
2453417.86836 18.614 0.034 3.58 514.0
2453422.89470 18.730 0.051 4.21 729.0
2453426.88583 18.544 0.041 3.77 695.0
2453429.87083 18.702 0.048 3.84 747.0
2453436.82891 18.634 0.074 7.12 614.0
2453442.91365 18.681 0.057 4.66 1066.0
2453445.82668 18.688 0.038 3.66 521.0
2453447.87700 18.639 0.040 3.72 588.0
2453449.89395 18.578 0.039 4.49 531.0
2453452.91109 18.530 0.041 4.29 627.0
2453453.78292 18.660 0.061 4.48 1030.0
2453455.85355 18.669 0.064 5.44 889.0
2453456.86460 18.621 0.039 3.61 746.0
2453457.78230 18.639 0.050 4.51 773.0
2453458.82588 18.667 0.046 3.99 778.0
2453458.86367 18.553 0.042 4.15 797.0
2453459.80045 18.708 0.048 3.85 865.0
2453467.90322 18.661 0.041 4.30 476.0
2453469.81286 18.535 0.032 3.44 517.0
2453470.85304 18.622 0.033 3.27 503.0
2453472.78424 18.568 0.034 3.60 548.0
2453473.87926 18.747 0.057 5.43 549.0
2453474.85166 18.573 0.039 4.41 514.0
2453475.91547 18.562 0.032 3.39 546.0
2453477.78822 18.627 0.043 4.12 545.0
2453478.90247 18.897 0.056 4.69 627.0
2453480.85445 18.669 0.049 5.17 502.0
2453481.85848 18.630 0.034 3.55 563.0
2453483.79875 18.807 0.047 3.50 689.0
2453496.75262 18.709 0.047 4.17 721.0
2453497.82039 18.693 0.052 5.16 643.0
2453499.74904 18.466 0.036 4.41 548.0
2453500.75362 18.584 0.041 3.93 590.0
2453501.86716 18.866 0.054 4.27 747.0
2453502.69991 18.573 0.034 3.12 612.0
2453503.71277 18.721 0.043 4.05 537.0
2453504.72714 18.512 0.042 5.45 479.0
2453506.81744 18.704 0.052 5.45 559.0
2453508.80929 18.582 0.047 5.09 606.0
2453509.71237 18.527 0.036 4.28 528.0
2453511.69907 18.856 0.062 5.02 649.0
2453512.76804 18.642 0.052 4.45 876.0
2453517.80849 18.680 0.049 4.36 867.0
2453520.84365 18.635 0.046 4.50 685.0
2453521.66282 18.611 0.037 3.91 478.0
2453522.77304 18.695 0.047 4.49 535.0
2453523.80775 18.688 0.041 4.01 575.0
2453524.79538 18.624 0.049 4.64 739.0
2453525.77508 18.596 0.037 4.07 501.0
2453526.86044 18.616 0.048 4.84 600.0
2453528.57901 18.660 0.046 3.97 715.0
2453530.80446 18.562 0.034 3.72 536.0
2453537.77226 18.576 0.041 5.07 516.0
2453538.70172 18.602 0.040 4.20 727.0
2453540.67567 18.567 0.038 3.62 698.0
2453544.75568 18.621 0.053 4.12 1200.0
2453546.87664 18.623 0.063 5.33 866.0
2453547.83406 18.492 0.055 5.59 776.0
2453550.66052 18.545 0.037 3.82 693.0
2453551.66481 18.590 0.029 3.48 605.0
2453552.69733 18.569 0.035 4.04 490.0
2453553.70002 18.577 0.055 5.85 594.0
2453554.69214 18.564 0.050 5.67 536.0
2453555.72629 18.658 0.049 5.38 540.0
2453556.74697 18.624 0.048 5.25 513.0
2453558.58277 18.619 0.044 4.52 594.0
2453558.86009 18.791 0.062 5.36 680.0
2453559.67864 18.587 0.041 4.51 493.0
2453560.63176 18.484 0.032 3.75 530.0
2453561.57208 18.600 0.041 3.70 667.0
2453561.83917 18.681 0.047 4.33 659.0
2453562.61624 18.616 0.045 4.55 541.0
2453562.83906 18.765 0.056 4.42 721.0
2453563.66566 18.599 0.038 4.13 486.0
2453564.55922 18.832 0.063 5.53 579.0
2453569.61795 18.575 0.077 5.28 1557.0
2453573.68656 18.684 0.056 5.02 812.0
2453573.71353 18.700 0.056 4.58 875.0
2453574.71453 18.547 0.044 4.29 757.0
2453575.65340 18.513 0.035 3.96 603.0
2453575.79856 18.603 0.051 4.55 901.0
2453576.71583 18.686 0.057 5.53 641.0
2453577.76417 18.580 0.043 4.74 523.0
2453578.70081 18.643 0.039 4.26 472.0
2453579.64613 18.685 0.045 4.71 486.0
2453580.68267 18.538 0.042 5.01 507.0
2453581.69903 18.594 0.042 4.70 470.0
2453582.62484 18.670 0.046 5.03 442.0
2453583.66144 18.642 0.042 4.63 489.0
2453584.67020 18.788 0.054 5.25 491.0
2453585.66823 18.653 0.034 3.76 405.0
2453586.69964 18.578 0.035 3.69 516.0
2453588.75071 18.731 0.052 5.03 567.0
2453589.71203 18.559 0.039 4.34 529.0
2453590.70814 18.559 0.043 4.60 586.0
2453592.68089 18.605 0.036 3.81 506.0
2453597.66957 18.770 0.075 4.39 1601.0
2453601.68446 18.507 0.044 4.00 960.0
2453602.68462 18.757 0.063 4.55 1042.0
2453603.66477 18.583 0.043 4.19 665.0
2453607.66325 18.752 0.050 4.76 516.0
2453608.67925 18.780 0.051 4.48 567.0
2453615.60650 18.640 0.042 4.70 509.0
2453618.61005 18.675 0.047 4.12 683.0
2453620.57326 18.511 0.035 3.94 531.0
2453628.57527 18.506 0.052 4.92 1026.0
2453630.58933 18.689 0.060 4.59 938.0
2453634.52021 18.515 0.036 4.24 576.0
2453639.52601 18.673 0.040 3.72 645.0
2453641.57274 18.627 0.059 4.92 824.0
2453644.53755 18.680 0.045 4.08 663.0
2453649.51816 18.680 0.047 4.55 632.0
2453651.57903 18.661 0.067 5.37 952.0
2453654.56411 18.628 0.082 4.58 1962.0
2453655.54423 18.681 0.052 3.97 885.0
2453657.53740 18.656 0.070 5.36 970.0
2453659.53917 18.736 0.080 5.76 994.0
2453662.54369 18.651 0.081 6.28 1111.0
2453672.51159 18.559 0.070 6.22 923.0
2453777.84895 18.693 0.060 4.85 931.0
2453782.88492 18.607 0.040 3.81 755.0
2453785.84661 18.563 0.041 3.77 790.0
2453787.86173 18.609 0.041 3.54 833.0
2453791.83609 18.603 0.053 5.09 764.0
2453793.88033 18.563 0.039 3.82 704.0
2453795.86453 18.428 0.051 5.52 780.0
2453796.89703 18.724 0.046 4.59 557.0
2453798.82786 18.673 0.040 3.70 623.0
2453799.87775 18.606 0.049 4.66 763.0
2453801.83701 18.665 0.044 3.99 643.0
2453802.87138 18.577 0.039 3.92 599.0
2453804.78463 18.641 0.051 5.26 589.0
2453805.82316 18.606 0.041 4.15 615.0
2453806.81986 18.730 0.048 4.53 645.0
2453807.84408 18.790 0.055 4.48 775.0
2453808.84776 18.602 0.045 4.39 768.0
2453809.90463 18.648 0.041 3.74 840.0
2453810.90068 18.677 0.046 4.04 837.0
2453811.79122 18.647 0.055 4.95 729.0
2453812.86872 18.531 0.045 4.51 732.0
2453813.84845 18.626 0.040 3.87 711.0
2453814.84733 18.539 0.037 3.77 698.0
2453818.76496 18.611 0.042 3.90 757.0
2453819.82867 18.636 0.032 3.53 483.0
2453820.79264 18.691 0.034 3.38 497.0
2453821.79586 18.675 0.038 3.75 515.0
2453822.83949 18.699 0.041 4.00 551.0
2453823.80044 18.606 0.034 3.63 521.0
2453824.78694 18.680 0.053 5.20 621.0
2453825.82651 18.628 0.044 4.63 577.0
2453826.78622 18.647 0.040 4.19 534.0
2453827.82670 18.608 0.033 3.85 448.0
2453828.80676 18.648 0.046 4.72 533.0
2453829.72541 18.725 0.055 5.39 580.0
2453830.76033 18.672 0.042 3.94 628.0
2453832.76643 18.553 0.035 4.03 505.0
2453833.79373 18.603 0.033 3.54 507.0
2453834.76561 18.620 0.036 3.63 578.0
2453835.75433 18.706 0.045 4.23 605.0
2453835.92491 18.521 0.043 4.34 1006.0
2453836.71577 18.644 0.056 5.19 806.0
2453837.75646 18.541 0.039 3.83 679.0
2453838.76440 18.782 0.059 4.84 748.0
2453838.88186 18.569 0.042 4.39 699.0
2453839.76031 18.697 0.047 3.93 837.0
2453840.76345 18.642 0.048 4.31 812.0
2453840.93118 18.707 0.064 4.27 1666.0
2453841.71869 18.606 0.050 4.51 839.0
2453841.86865 18.545 0.038 3.60 926.0
2453842.71026 18.580 0.083 3.96 3413.0
2453845.93379 18.545 0.096 6.11 1960.0
2453846.75107 18.659 0.039 3.73 553.0
2453846.87975 18.704 0.040 3.75 620.0
2453847.82409 18.736 0.058 5.30 617.0
2453848.77417 18.511 0.037 4.51 507.0
2453848.89288 18.682 0.061 5.65 632.0
2453849.77164 18.566 0.037 3.82 545.0
2453850.71623 18.557 0.040 4.15 566.0
2453850.88974 18.633 0.048 4.82 660.0
2453851.73047 18.573 0.039 4.43 523.0
2453851.89523 18.666 0.047 4.94 573.0
2453852.71901 18.610 0.039 4.10 556.0
2453852.83987 18.579 0.041 4.66 562.0
2453852.92452 18.485 0.044 5.31 627.0
2453853.71098 18.653 0.032 3.27 480.0
2453853.87590 18.663 0.034 3.65 522.0
2453856.69761 18.835 0.053 4.01 713.0
2453856.88803 18.605 0.039 4.07 644.0
2453858.73096 18.810 0.047 4.61 507.0
2453859.85182 18.595 0.041 4.35 618.0
2453860.69225 18.598 0.046 5.09 582.0
2453861.68964 18.727 0.048 4.24 625.0
2453861.79378 18.616 0.036 3.77 524.0
2453861.89153 18.762 0.043 4.36 623.0
2453862.67150 18.661 0.046 4.35 675.0
2453862.88626 18.482 0.034 3.92 756.0
2453863.68434 18.652 0.045 4.41 646.0
2453863.82816 18.629 0.036 3.77 535.0
2453863.90427 18.627 0.036 3.76 564.0
2453864.70119 18.614 0.038 3.69 619.0
2453864.88732 18.645 0.035 3.82 528.0
2453865.66106 18.553 0.041 3.94 762.0
2453865.79672 18.816 0.050 4.36 611.0
2453865.87525 18.650 0.041 4.63 573.0
2453866.70658 18.620 0.037 3.35 625.0
2453866.84609 18.608 0.042 4.43 581.0
2453866.93214 18.642 0.038 3.27 713.0
2453867.65251 18.541 0.048 4.11 1090.0
2453867.83737 18.546 0.043 4.08 815.0
2453867.90820 18.625 0.043 3.68 892.0
2453868.65984 18.602 0.055 4.30 1132.0
2453868.79985 18.524 0.042 3.81 874.0
2453868.88409 18.677 0.055 4.55 935.0
2453869.62655 18.622 0.055 3.84 1388.0
2453869.82137 18.643 0.055 4.19 1221.0
2453869.89382 18.689 0.055 4.05 1230.0
2453873.69218 18.643 0.043 4.05 591.0
2453873.83239 18.664 0.043 4.66 612.0
2453873.90346 18.722 0.047 4.44 680.0
2453874.69513 18.704 0.053 5.34 497.0
2453874.86368 18.444 0.038 4.69 652.0
2453875.63183 18.470 0.033 4.02 489.0
2453875.77911 18.604 0.033 3.43 550.0
2453875.85679 18.573 0.037 4.57 594.0
2453876.65521 18.594 0.036 3.88 503.0
2453877.65972 18.559 0.032 3.56 471.0
2453877.80791 18.683 0.040 4.46 514.0
2453877.88171 18.490 0.039 4.67 664.0
2453880.64424 18.602 0.038 4.38 504.0
2453880.86322 18.608 0.040 4.61 638.0
2453880.93681 18.543 0.048 4.96 878.0
2453881.68350 18.560 0.037 4.04 596.0
2453881.82629 18.582 0.036 4.02 647.0
2453882.59562 18.685 0.049 4.65 608.0
2453882.79852 18.572 0.037 4.24 585.0
2453882.86871 18.572 0.036 3.98 609.0
2453883.66100 18.632 0.037 3.82 527.0
2453883.88829 18.622 0.036 3.71 574.0
2453886.62626 18.661 0.044 4.48 605.0
2453886.81579 18.600 0.032 3.96 475.0
2453886.88781 18.590 0.041 4.52 575.0
2453886.91386 18.681 0.045 4.62 567.0
2453887.59632 18.596 0.038 4.05 600.0
2453887.79897 18.651 0.041 4.68 543.0
2453887.82677 18.666 0.044 4.92 571.0
2453887.89886 18.661 0.050 4.72 720.0
2453889.67880 18.588 0.032 3.61 498.0
2453890.56705 18.650 0.061 5.55 797.0
2453891.70334 18.623 0.040 4.45 534.0
2453891.82035 18.705 0.040 4.10 589.0
2453891.90202 18.532 0.036 4.12 597.0
2453892.61376 18.605 0.054 4.97 844.0
2453893.64517 18.630 0.041 4.36 573.0
2453893.89289 18.637 0.056 5.52 697.0
2453894.69583 18.654 0.049 5.33 501.0
2453896.63956 18.580 0.054 5.10 858.0
2453900.74127 18.683 0.045 3.83 783.0
2453900.81667 18.748 0.051 3.86 868.0
2453901.56872 18.731 0.058 5.10 669.0
2453901.74353 18.673 0.058 5.91 589.0
2453901.82032 18.647 0.055 5.19 770.0
2453901.89276 18.749 0.067 4.23 1365.0
2453902.58963 18.657 0.044 4.29 622.0
2453902.76702 18.631 0.043 4.48 644.0
2453902.89343 18.715 0.063 5.32 856.0
2453903.67852 18.610 0.046 4.72 624.0
2453904.57268 18.629 0.034 3.57 527.0
2453904.73592 18.635 0.039 3.89 613.0
2453904.80491 18.670 0.038 3.74 543.0
2453904.85776 18.537 0.039 3.88 654.0
2453905.56959 18.536 0.033 3.42 543.0
2453905.74357 18.637 0.033 3.56 534.0
2453905.81620 18.543 0.029 3.02 555.0
2453905.88476 18.658 0.042 3.55 813.0
2453906.50824 18.632 0.071 5.95 894.0
2453906.67808 18.558 0.039 4.05 599.0
2453906.74751 18.661 0.041 4.50 534.0
2453906.82364 18.548 0.047 4.83 583.0
2453907.61470 18.739 0.045 4.38 518.0
2453907.80953 18.788 0.072 6.14 666.0
2453907.88215 18.535 0.055 5.67 753.0
2453908.55088 18.639 0.044 3.65 865.0
2453908.74007 18.602 0.042 4.57 596.0
2453908.81663 18.750 0.042 3.93 511.0
2453909.55602 18.561 0.039 4.24 565.0
2453909.75045 18.567 0.032 4.43 409.0
2453909.83235 18.598 0.038 4.25 511.0
2453910.60478 18.760 0.043 4.07 535.0
2453912.55516 18.565 0.028 2.94 574.0
2453912.75106 18.673 0.033 4.03 419.0
2453912.83981 18.599 0.035 3.88 495.0
2453913.55292 18.587 0.030 2.99 546.0
2453913.75513 18.640 0.049 5.38 582.0
2453913.84493 18.672 0.037 3.71 545.0
2453914.57039 18.627 0.041 4.26 582.0
2453915.55095 18.668 0.057 5.52 646.0
2453915.75423 18.560 0.035 4.84 446.0
2453915.85122 18.611 0.044 4.95 537.0
2453916.59874 18.807 0.061 5.71 532.0
2453916.77140 18.661 0.054 6.06 550.0
2453917.63875 18.641 0.046 4.98 579.0
2453917.85341 18.506 0.045 4.92 703.0
2453918.63224 18.722 0.045 4.55 580.0
2453918.66393 18.574 0.036 4.05 525.0
2453918.84194 18.776 0.060 5.20 606.0
2453919.56708 18.530 0.043 4.44 703.0
2453919.81153 18.460 0.044 5.74 607.0
2453920.53670 18.560 0.036 3.69 553.0
2453920.73301 18.552 0.046 5.66 546.0
2453920.81175 18.687 0.037 3.52 592.0
2453921.52971 18.514 0.043 4.00 713.0
2453921.74022 18.512 0.057 6.33 618.0
2453922.73664 18.629 0.053 5.70 611.0
2453930.58427 18.646 0.045 3.69 902.0
2453931.53532 18.655 0.050 4.52 683.0
2453931.65867 18.550 0.044 5.06 580.0
2453932.54719 18.588 0.048 4.61 754.0
2453933.53614 18.614 0.037 3.67 654.0
2453933.71749 18.749 0.048 4.44 664.0
2453933.79304 18.652 0.045 4.27 702.0
2453934.50690 18.624 0.042 3.87 667.0
2453934.63029 18.819 0.045 4.35 500.0
2453934.70072 18.660 0.040 4.51 476.0
2453934.76978 18.544 0.034 3.94 520.0
2453935.55676 18.676 0.045 4.41 546.0
2453935.72808 18.635 0.050 5.48 515.0
2453935.77983 18.606 0.042 4.73 554.0
2453936.51036 18.529 0.044 4.78 597.0
2453936.67568 18.592 0.043 4.89 535.0
2453936.75318 18.713 0.051 4.13 721.0
2453937.57842 18.657 0.050 5.12 507.0
2453938.51788 18.631 0.056 5.13 677.0
2453938.71953 18.824 0.057 5.46 515.0
2453938.76871 18.786 0.061 5.51 535.0
2453940.62087 18.538 0.033 4.47 548.0
2453941.66230 18.523 0.049 6.46 466.0
2453944.57437 18.494 0.035 5.13 540.0
2453945.52316 18.686 0.055 5.76 589.0
2453945.71128 18.629 0.047 5.03 571.0
2453946.53350 18.601 0.054 5.99 589.0
2453946.72289 18.713 0.044 4.99 452.0
2453950.54158 18.648 0.039 4.46 481.0
2453950.76108 18.768 0.052 4.99 555.0
2453951.53782 18.743 0.052 4.75 580.0
2453956.58419 18.697 0.064 5.58 795.0
2453957.52508 18.553 0.052 5.64 704.0
2453958.59787 18.675 0.051 4.99 697.0
2453959.53779 18.681 0.047 4.79 575.0
2453959.70216 18.534 0.050 5.63 688.0
2453960.51578 18.607 0.036 3.97 526.0
2453960.69569 18.572 0.034 3.42 656.0
2453961.59086 18.777 0.069 6.12 667.0
2453963.47744 18.752 0.063 5.84 663.0
2453963.65196 18.604 0.040 4.25 555.0
2453963.72529 18.792 0.061 5.77 566.0
2453964.54714 18.674 0.041 4.29 560.0
2453965.53364 18.670 0.035 3.58 501.0
2453965.72674 18.721 0.042 4.07 545.0
2453966.52870 18.632 0.041 4.24 578.0
2453966.71049 18.614 0.045 5.17 534.0
2453967.55243 18.635 0.058 6.30 540.0
2453968.51520 18.814 0.058 5.08 685.0
2453968.68671 18.701 0.046 4.43 571.0
2453969.51911 18.606 0.048 5.57 518.0
2453969.69769 18.596 0.052 5.78 503.0
2453970.53098 18.576 0.048 5.68 503.0
2453970.71083 18.708 0.043 4.21 540.0
2453971.57075 18.753 0.064 6.01 505.0
2453974.52570 18.635 0.052 5.64 525.0
2453975.52820 18.530 0.036 4.55 518.0
2453976.52296 18.685 0.039 4.31 546.0
2453979.53276 18.764 0.101 6.47 1378.0
2453982.59993 18.714 0.048 3.97 823.0
2453986.59992 18.839 0.068 5.29 755.0
2453987.52233 18.630 0.049 4.77 651.0
2453988.53516 18.614 0.034 3.78 519.0
2453989.59684 18.654 0.057 5.33 631.0
